,color,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,language,budget_x,actor_2_facebook_likes,movie_facebook_likes,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,mpaa,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
806,1,0.22575479959907385,4.816094202492021,-0.43722622597501015,169,-0.09506418754870374,20,-0.35370476232903125,410,0,-0.9167703357770219,-0.4708434710279859,1.7671038096168608,94,2,81,180,114,548,-0.09876282962052421,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
807,1,-1.1603418283760056,-0.28657432486593776,-0.20357414443212438,90,-0.7685661804678294,30,-0.5865434359143922,528,0,-0.7364476430342971,-0.3963266306538349,-0.5374661502589981,107,104,75,90,245,68,-0.2203433976754218,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
808,1,0.0469036217958378,-0.31565423266516174,-0.4404445742056284,462,-0.9127797947016373,198,-0.8468768890401521,469,0,-0.729576047931493,-0.49835738131998014,-0.5690356017641469,430,346,60,126,181,400,-0.1989040424945902,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
809,1,-0.35551152826144333,-0.2755777210763152,-0.23060826956931776,23,-0.2634396857784852,357,-0.25457493555364674,138,0,-0.9967507435048552,-0.23425250284005641,-0.12706328069206438,126,256,412,33,247,603,-0.5827983728587488,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,1,0.3598931829515009,-0.31565423266516174,-0.16624130495695255,350,-0.010876438433813031,235,-0.21667672591688053,644,0,-0.8997525412606189,-0.38686872399096184,-0.15863273219721313,298,443,305,9,233,588,-0.4597778606040743,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
811,1,0.583457155205546,-0.25676131014740555,-0.1742871755334982,117,-0.010876438433813031,127,-0.03882761141231761,481,0,-0.965752229271581,-0.09095088673591983,0.3149090403800181,53,57,393,128,66,483,-0.6182797223513469,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
812,1,-0.2660859393598253,-0.29097296638178677,-0.19327543009414594,283,0.1574990597959684,36,-0.07509099631965467,547,0,-1.0746286582599944,-0.39202758217071076,1.1672842310190343,45,514,336,65,159,387,-0.3661593485766215,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1,0.22575479959907385,-0.2777770418342397,-0.3831579757006234,82,0.9993765509448755,270,0.3272245075498594,657,0,-0.84652473861102,-0.37984694480185915,-0.22177163520751064,134,129,310,128,66,469,-0.46508972947665606,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
814,1,0.27046759404988285,-0.24771965814260477,-0.20325230960906254,41,0.9151888018299849,286,0.9073395857806204,531,0,-1.0880495884698487,1.0554620420971728,1.1357147795138858,291,430,389,177,233,33,-0.29184976937281387,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
815,1,-0.5790755005154884,-0.274844614157007,-0.25249303753752195,386,-0.7685661804678294,263,-0.6200821129393473,85,0,-1.0117734721572733,-0.3956101225733142,-0.5690356017641469,415,463,271,34,170,61,-0.5465200418366478,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,1,2.819096877745997,-0.281931314376986,-0.2225623989927721,131,-0.8608359534977497,43,-0.625234287844215,236,0,-0.8091504825040466,-0.39532351934110593,-0.5690356017641469,407,548,152,41,178,117,-0.42792959216422877,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
817,0,1.4330002497709173,-0.20910936039237454,-0.4069737526071985,432,-0.6843784313529387,296,-0.6822054526576543,275,0,-0.8280317865541307,-0.4532173722471771,-0.15863273219721313,135,179,116,99,210,304,-0.2889127396071823,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
818,1,-1.1156290339251966,-0.3063682116872583,-0.1794365327024874,178,-0.7685661804678294,95,-0.5409665040636407,665,0,-0.8823773730593708,-0.39231418540291907,-0.5690356017641469,312,38,299,21,6,84,-0.35757510772128653,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
819,1,-0.04252196710578023,-0.29097296638178677,-0.33520458706441125,83,-0.8780102543171874,150,-0.7358078877256033,603,0,-0.7500940445633827,-0.4269931765001201,-0.5690356017641469,45,516,39,190,219,310,-0.31240956286289306,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
820,1,-0.7132138838679154,-0.31223306704172366,-0.25957340364488213,396,0.49425005625553126,65,0.08120815584243336,413,0,-0.84652473861102,-0.40248860014631277,-0.5481050554162332,211,150,99,75,152,660,-0.3758947140980895,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,1,0.3598931829515009,-0.17807450080832873,2.111383737851591,71,1.0835643000597663,136,1.2990534989805032,347,0,-0.8966511633625958,1.0554620420971728,-0.5058966987538493,153,237,192,5,49,250,-0.28058315528812916,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
822,1,-0.2660859393598253,-0.21424110882753172,-0.42499650269866074,281,-0.8542693090667882,100,-0.75983485723388,160,0,-0.9814125375507362,-0.38170986581121297,-0.0639243776817669,295,402,215,1,206,485,-0.2698086169023567,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
823,1,-1.4733313895316686,-0.2765551969687261,-0.2225623989927721,34,12.869849176144466,205,14.169582732486198,584,0,-0.8997525412606189,19.111465671218383,-0.5690356017641469,101,166,76,27,94,75,-0.23451896005029868,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
824,1,1.209436277516872,3.10551139077296,-0.3271587164878656,345,0.3258745580257498,344,-0.03719278668288848,22,0,-0.9967507435048552,-0.44418937043261647,1.1672842310190343,402,390,230,179,110,32,-0.39398974061367137,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
825,1,-0.40022432271225233,-0.2638480103673845,-0.3381011004719677,145,-0.8882811597092041,170,-0.7505708504337816,566,0,-0.7500940445633827,-0.44017692518170065,-0.5690356017641469,207,274,196,59,26,97,-0.54407482877767,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
827,1,-0.40022432271225233,-0.31003374628379915,-0.32876789060317474,398,-0.8527539295827202,215,-0.7614201418199931,494,0,-0.5796527273238576,-0.4358778766985766,-0.5690356017641469,315,389,373,98,129,588,-0.2242120561680773,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
829,1,0.13632921069745582,-0.2997702494134848,-0.257964229529573,342,-0.010876438433813031,232,-0.18586275677430725,207,0,-0.9334381070957323,-0.3804201512662757,0.22020068586457184,47,299,372,37,147,653,-0.6440378693663221,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
831,1,0.672882744107164,5.0604631755947445,5.651566791531677,220,0.9993765509448755,69,2.293274635189994,574,0,-0.84652473861102,2.345176587034402,0.9778675219881419,78,314,71,52,257,444,-0.5107296138604049,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
832,1,0.0469036217958378,-0.3031914150369229,-0.3136416539192689,114,0.578437805370422,202,0.6378907462847101,394,0,-0.944126089267033,1.0554620420971728,-0.1902021837023619,375,514,64,34,133,296,-0.5891387479515058,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,1,-1.1603418283760056,-0.3139436498534427,-0.43400787774439187,419,-0.6843784313529387,47,-0.7100965533445815,327,0,-0.965752229271581,-0.4936284279885436,-0.5690356017641469,59,47,251,1,157,537,-0.7007597351313373,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
834,1,1.075297894164445,-0.31565423266516174,-0.45717998500484336,134,-0.8773367523242682,298,-0.8345909334977757,325,2,-0.84652473861102,-0.509678208992207,-0.12706328069206438,274,400,54,89,61,554,-0.4641699904127601,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
835,1,-0.35551152826144333,-0.2692241277756444,-0.29594073865086845,21,-0.7685661804678294,350,-0.6664021469398393,172,0,-0.9167703357770219,-0.377554118944193,-0.03235492617661814,296,18,116,99,98,21,-0.47936678324380844,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
836,1,-0.8473522672203425,-0.26873538982943895,-0.30205560028904316,100,2.4305682858980178,178,1.1690601629192292,623,0,-0.8091504825040466,-0.4443326720487206,-0.5690356017641469,97,537,138,154,86,623,-0.5650071634470413,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
837,1,-0.7132138838679154,-0.3112555911493127,-0.39538769897697273,174,0.578437805370422,195,0.04945292397685541,181,0,-0.84652473861102,-0.4598092465879674,-0.5690356017641469,9,123,112,157,3,174,-0.48890904125962037,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
838,0,-0.4896499116138704,-0.3073456875796692,-0.3731810961857067,154,-0.8910593554299955,122,-0.8134868324451451,338,0,-0.7605985578038302,-0.4705568677957776,-0.5690356017641469,167,163,83,62,45,221,-0.5688131074439076,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
839,1,-0.6237882949662974,-0.31321054293413453,-0.24412533213791446,51,-0.8527539295827202,52,-0.6636774390574575,369,0,-0.8823773730593708,-0.42212092155257946,-0.4743272472487006,309,9,299,168,250,351,-0.5429105962255633,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
841,1,-0.7579266783187244,-0.23598994743367407,-0.3294115602492984,100,0.8310010527150942,287,0.22903594349747955,59,0,-0.7898726710689108,-0.4443326720487206,-0.5690356017641469,270,517,388,102,161,98,-0.3370393237728042,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
842,1,-0.5343627060646794,-0.1585249829601109,-0.27469964032878796,476,1.0835643000597663,136,0.4579114056175577,189,0,-0.729576047931493,-0.377554118944193,-0.5690356017641469,190,24,136,71,30,180,-0.539947005364973,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
843,1,-0.2660859393598253,-0.2914617043279922,-0.44495026172849395,395,-0.9221246348533901,42,-0.8572803191365194,288,0,-0.9334381070957323,-0.5121143364659773,0.7568813614521006,155,527,394,47,143,441,-0.601177696135756,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
844,1,-0.8920650616711515,-0.29170607330109494,-0.4381917304441956,543,-0.9028456403060802,247,-0.8235930216816161,344,0,-0.9497630545185634,-0.46955375648304865,-0.5690356017641469,24,109,123,33,174,659,-0.818619255892486,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
845,1,-0.17666035045820727,-0.31565423266516174,-0.2421943231995435,10,-0.7685661804678294,16,-0.6543638921140431,588,0,-0.9334381070957323,-0.4146692375151644,0.2517701373697206,430,346,411,126,181,406,-0.6040496085329776,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
846,1,-0.9367778561219605,-0.30294704606382017,-0.39442219450778726,442,-0.8794414460521406,146,-0.8028852417755137,470,0,-0.9814125375507362,-0.464681501535508,-0.5690356017641469,171,334,398,134,247,189,-0.5230815493929428,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
848,1,-1.0262034450235786,-0.2968378217362521,-0.3039866092274141,226,-0.8777576910698427,107,-0.7243145744762834,135,0,-0.9334381070957323,-0.4231240328653084,0.06235342833882811,400,168,76,27,27,464,-0.3725846635378723,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
849,1,0.3598931829515009,-0.2973265596824575,-0.22063139005440116,210,0.578437805370422,202,0.3083992530897664,31,0,-0.729576047931493,-0.09095088673591983,-0.0639243776817669,289,67,316,179,174,285,-0.7079047176367651,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1,-0.4896499116138704,-0.29097296638178677,-0.39152568110023084,279,-0.8706859201441919,169,-0.7860911331913781,255,0,-1.0528092157217985,-0.47800855183319274,-0.5690356017641469,45,369,113,41,159,254,-0.7563304042879254,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
851,1,0.9411595108120181,0.41745268664300716,0.5022096225424603,103,0.2416868089108591,214,0.5564467506731499,582,0,-0.9814125375507362,0.7688588098888995,0.1886312343594231,379,520,169,97,164,29,-0.6624794179315191,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,1,-0.35551152826144333,-0.30343578401002563,-0.44462842690543214,417,-0.9122746682069479,258,-0.8458365460305154,643,0,-0.9167703357770219,-0.5040894459641456,-0.5690356017641469,352,21,158,47,5,486,-0.7411573715985212,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
853,1,0.0916164162466468,-0.2521182996584538,-0.32136568967275275,59,-0.8527539295827202,0,-0.6799761462084327,409,0,-0.8280317865541307,-0.377554118944193,-0.5690356017641469,188,551,185,72,63,494,-0.7737996767299671,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
854,1,0.0469036217958378,-0.3112555911493127,-0.3831579757006234,92,-0.7685661804678294,237,-0.6906768171646962,35,0,-0.729576047931493,-0.377554118944193,-0.554197959556727,76,572,303,148,192,419,-0.781319363479661,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
856,1,-0.35551152826144333,-0.302213939144512,-0.36867540866284115,255,-0.6843784313529387,299,-0.6504502207920764,30,0,-0.729576047931493,-0.38600891429433704,-0.5565972378711183,79,68,253,35,185,242,-0.7811151193068879,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
860,1,-0.31079873381063433,-0.28999549048937584,-0.26504459563693317,233,0.9151888018299849,286,0.8264405317455364,314,0,-0.2917142867780542,1.0554620420971728,-0.555902709938005,277,421,273,101,134,184,-0.8385468348910204,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
861,1,-1.3839058006300506,-0.3075900565527719,-0.14146002358119195,239,-0.8527539295827202,85,-0.6269681928602762,123,0,-0.8091504825040466,-0.377554118944193,-0.5690356017641469,223,391,44,184,183,318,-0.769651066790446,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,0.3598931829515009,-0.31565423266516174,-0.19745928279394967,497,-0.6001906822380481,204,-0.5177817169917367,543,0,-0.84652473861102,-0.3937472015639604,-0.5690356017641469,384,530,375,61,140,343,-0.7171698971013202,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
863,1,-0.5790755005154884,-0.31101122217621,-0.3503308237483171,381,0.1574990597959684,329,-0.16010188224996943,384,0,-0.729576047931493,-0.4449058785131372,-0.549967653055037,391,550,259,186,162,529,-0.8819782970823872,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
864,1,-1.2497674172776236,-0.31565423266516174,-0.28210184125920995,365,0.1574990597959684,36,0.3505083749083955,244,0,-0.8997525412606189,1.0554620420971728,-0.09549382918691564,428,479,10,9,252,281,-0.7902257139661676,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,-0.5343627060646794,-0.2997702494134848,-0.3632042166707901,515,-0.010876438433813031,21,-0.2540795341204864,266,0,-0.7701900255936371,-0.38557900944602463,-0.5426751097573477,389,300,196,54,234,106,-0.8974567344022873,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
867,1,-1.0709162394743876,-0.3085675324451828,-0.21805671146990654,68,-0.8547744355614776,225,-0.6797284454918526,542,0,-1.0386482376842356,-0.40635774378112444,-0.5422331374362755,112,165,106,75,95,36,-0.8811218384603268,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
869,1,-0.35551152826144333,-0.3053907357948474,-0.4082610918994458,530,-0.8632773982220815,333,-0.7922836511058824,28,0,-0.9497630545185634,-0.4354479718502642,-0.5690356017641469,237,241,394,36,120,10,-0.8826193844568633,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
871,1,-0.2660859393598253,-0.29610471481694395,-0.19456276938639325,473,0.2416868089108591,185,0.1391205833788774,504,0,-0.8997525412606189,0.05235072936821674,-0.5690356017641469,310,449,124,170,107,341,-0.8187860996646653,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
872,1,-1.1603418283760056,-0.31565423266516174,-0.302377435112105,28,-0.8527539295827202,191,-0.7232246913233307,238,0,-0.7898726710689108,-0.4310056217510359,-0.5690356017641469,87,353,113,54,7,236,-0.8880155073480691,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,1,-0.5790755005154884,-0.30612384271415555,-0.3799396274700051,361,-0.8527539295827202,120,-0.7446260332358574,619,0,-0.7500940445633827,-0.377554118944193,-0.5408756510215542,141,464,133,128,205,410,-0.9342443689046461,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
876,1,0.0021908273450287827,-0.2716678175066716,-0.4352952170366392,345,-0.8527539295827202,278,-0.7930762933989389,273,0,-0.9967507435048552,-0.44418937043261647,-0.5690356017641469,325,259,349,126,83,283,-0.8901851862170355,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
877,1,-0.44493711716306134,-0.27802141080734244,-0.30173376546598135,1,-0.8625197084800476,307,-0.7632531271226863,331,0,-1.29588941477535,-0.4324386379120773,-0.5690356017641469,84,87,161,73,215,571,-0.485290228761852,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
878,1,-0.35551152826144333,-0.2853524800004241,-0.43111136433683545,80,-0.9241451408321475,27,-0.8484621736262652,453,0,-0.9204372653097234,-0.5005069055615422,-0.15863273219721313,345,60,104,139,84,458,-0.571941100834833,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
879,0,-1.2497674172776236,2.861142417670237,-0.2100108408933609,94,-0.8578051945296136,223,-0.6400963308390252,48,0,-0.9691975157362194,-0.38830174015200325,0.22020068586457184,412,362,10,45,186,428,-0.6705110700263502,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
880,1,0.18104200514826485,-0.31565423266516174,-0.3735029310087686,488,-0.7685661804678294,3,-0.735262946149127,440,0,-0.8280317865541307,-0.4484884189157406,-0.12706328069206438,227,324,26,54,106,13,-0.8002501148481616,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
881,1,-0.08723476155658924,-0.29414976303212215,-0.21065451053948456,518,0.9151888018299849,286,0.9072900456373043,497,0,-0.965752229271581,1.3420652743054458,-0.1902021837023619,318,555,284,184,61,12,-0.8106961599232049,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
882,1,-0.31079873381063433,-0.2980596666017657,-0.28338918055145723,350,-0.8542693090667882,110,-0.6660058257933111,136,0,-0.8180375994751953,-0.38686872399096184,-0.5690356017641469,21,152,383,74,8,89,-0.14406267635342732,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
883,1,-0.8473522672203425,-0.28486374205421866,-0.15626442544203595,260,0.578437805370422,123,0.23488168040877158,198,0,-0.941121989358828,-0.3837160884366709,-0.28491053821780815,342,441,228,1,219,201,0.3045572822412556,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
884,1,-0.6685010894171064,-0.31565423266516174,-0.14146002358119195,19,0.07331131068107768,325,0.029537786363809646,195,0,-0.8180375994751953,-0.23425250284005641,-0.5539454039446857,344,491,116,99,210,90,-0.4242523769121606,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
885,1,0.22575479959907385,-0.1915147943289785,-0.14146002358119195,114,0.8310010527150942,290,0.9099156732330541,264,0,-0.9731232769021859,1.0554620420971728,0.47275629790576185,131,475,141,91,212,505,-0.528250301061919,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
886,1,0.0021908273450287827,-0.2789988866997533,-0.20936717124723725,242,-0.855279562056167,35,-0.6898346347283236,64,0,-0.8180375994751953,-0.38916154984862805,-0.5690356017641469,275,434,337,47,215,348,-0.7367316015731433,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
887,1,0.3598931829515009,-0.3139436498534427,-0.24058514908423437,40,-0.8585628842716476,308,-0.732340077693481,282,0,-0.8722249768960603,-0.41280631650581057,-0.5378134142255547,99,483,196,99,61,525,-0.7037749469859761,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
888,1,-0.9367778561219605,-0.2914617043279922,-0.3419631183487096,142,-0.8865974047269063,83,-0.7006343859712191,188,0,-1.1793484334348419,-0.4410367348783255,-0.3164799897229569,20,344,399,168,61,135,-0.5972775604913826,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,1,-0.5790755005154884,-0.3051463668217447,-0.3731810961857067,498,-0.9110118519702246,321,-0.8052631686546834,355,0,-0.7989464174964538,-0.48001477445865065,-0.5472842496770994,255,203,52,126,194,612,-0.8354967645968439,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
890,1,-0.7579266783187244,-0.3129661739610318,-0.3133198190962071,288,-0.8650453409534942,165,-0.739622478760938,361,0,-0.7989464174964538,-0.4430429575037834,-0.5637319339112818,208,300,223,75,50,229,-0.8599183149155039,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
891,1,-0.44493711716306134,-0.2997702494134848,-0.42853668575234083,133,-0.8840717722534596,34,-0.8139326937349893,424,0,-0.33484887463227925,-0.4755724243594224,-0.5690356017641469,389,301,397,184,253,275,-0.8842637358986132,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
892,1,-0.2660859393598253,-0.24136606484193399,-0.22642441686951403,203,-0.8578051945296136,249,-0.7142579253831285,411,0,-1.5202942627337568,-0.3910244708579818,-0.1902021837023619,251,193,239,127,8,418,-0.721890160509265,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,1,0.538744360754737,-0.28559684897352683,-0.17235616659512723,405,0.2416868089108591,355,-0.007121919690055694,69,0,-1.0038216929692423,-0.38844504176810735,0.6621730069366544,105,146,406,77,51,334,-0.6151074220996001,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
894,1,-0.22137314490901627,-0.30368015298312834,-0.3258713771956183,555,-0.8527539295827202,347,-0.7715758711997801,391,0,-0.7989464174964538,-0.43931711548507585,-0.5540716817507064,397,196,3,184,50,172,-0.9714983093761927,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
895,1,-1.1156290339251966,-0.3090562703913882,-0.3796177926469433,535,0.1574990597959684,36,-0.10902599449113813,237,0,-0.5655908242473339,-0.23425250284005641,-0.5690356017641469,151,64,135,13,258,147,-0.9022644652513233,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
896,0,0.672882744107164,-0.30612384271415555,-0.2914350511280029,400,-0.7685661804678294,95,-0.6208747552324039,105,0,-0.8823773730593708,-0.3921708837868149,-0.5690356017641469,141,73,196,128,139,139,-0.9352502276906581,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
897,1,-0.13194755600739827,-0.31443238779964816,-0.23028643474625596,336,0.49425005625553126,65,0.11291384756469527,477,0,-1.0475418737106497,-0.377554118944193,-0.12706328069206438,168,546,252,84,76,53,-0.5970753450913012,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
898,1,0.807021127459591,-0.31565423266516174,-0.29240055559718836,428,0.1574990597959684,329,-0.12824757009775942,230,0,-1.0880495884698487,-0.43530467023416003,1.6408260035962656,363,502,338,122,155,512,-0.3655834649013083,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
899,1,1.5671386331233443,-0.31565423266516174,-0.3969968730922819,264,-0.09506418754870374,161,-0.16837508618374716,498,0,-0.9775481733356055,0.05235072936821674,0.34647849188516683,37,457,27,48,205,301,-0.3749771428953205,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
900,1,-0.22137314490901627,-0.30294704606382017,-0.2537803768297692,156,-0.09506418754870374,23,-0.21296121516817798,616,0,-0.9497630545185634,-0.23425250284005641,-0.12706328069206438,245,523,296,24,258,154,-0.6596986564208432,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
901,1,-0.8473522672203425,-0.07128525956243878,-0.24412533213791446,71,1.0835643000597663,136,0.9114514176758512,369,0,-0.9457346828217782,1.0554620420971728,-0.5690356017641469,127,277,122,31,75,325,-0.3101000857281526,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
902,1,-0.8473522672203425,-0.31492112574585357,-0.4520306278358541,43,0.578437805370422,123,0.023939750169097777,124,0,-0.9457346828217782,-0.5091050025277903,-0.5690356017641469,184,317,315,149,241,445,-0.5685107052051493,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
904,1,-0.35551152826144333,-0.31565423266516174,-0.27856165820552986,548,0.1574990597959684,50,-0.15911107938364874,368,0,-0.9775481733356055,-0.4288560975094739,-0.5690356017641469,244,481,321,81,55,127,-0.7584172152264661,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
905,1,-0.22137314490901627,-0.3129661739610318,-0.2730904662134788,135,-0.7685661804678294,16,-0.6347459953608935,474,0,-1.0475418737106497,-0.4125197132736023,-0.09549382918691564,75,3,82,70,34,24,-0.588693070236095,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
906,1,-0.08723476155658924,-0.2697128657218498,-0.2602170732910058,373,-0.010876438433813031,250,-0.17268507865224214,235,0,-0.9929658618054126,-0.42341063609751667,-0.5690356017641469,66,331,330,128,134,473,-0.608964504623212,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
907,1,0.31518038850069185,-0.24038858894952309,2.7550533839752434,522,0.49425005625553126,206,1.306137739474696,34,0,-0.9457346828217782,1.1987636582013093,0.030783976833679356,64,401,417,31,74,570,0.6837332292894203,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
908,1,0.0469036217958378,-0.21424110882753172,-0.25603322059120204,308,0.578437805370422,96,0.16225583030746538,37,0,-0.8658851733567536,-0.4249869538746622,-0.5690356017641469,295,245,258,1,215,376,-0.5046693820606309,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
909,1,0.13632921069745582,-0.3051463668217447,-0.2537803768297692,383,-0.8746427443525918,210,-0.7069259841723554,616,0,-1.0228564248180725,-0.419541492462705,0.5358952009160594,330,49,64,122,16,175,0.013268372519910502,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
